director1,screenwriter1,actors1,types1,country1,languages1,years1,times1,score1,numbers1,five1,four1,three1,two1,one1,review1,new_review1,piaofang1,predictions
0.0031645569620253164,0.001782001782001782,0.001238615664845173,0.1280613412680247,0.2967998326709893,0.381939304219097,1983,79,8.9,32413,0.57,0.347,0.073,0.0069999999999999,0.003,4.8012684989429175,0.538157115028865,766188.61,795943.2846618419
0.001582278481012658,0.001188001188001188,0.0008014571948998178,0.187685969329366,0.2967998326709893,0.381939304219097,2011,100,8.3,279337,0.341,0.484,0.1669999999999999,0.008,0.001,4.08746797111577,0.5670085475911392,5709031.08,5846743.871198279
0.0026371308016877636,0.0016335016335016334,0.0009471766848816029,0.1586175326161593,0.2967998326709893,0.3386380458919319,1928,71,9.2,25407,0.66,0.296,0.0409999999999999,0.002,0.001,4.858707557502738,0.13702289050069913,628935.59,655567.2321684873
0.0026371308016877636,0.0019305019305019305,0.001384335154826958,0.187685969329366,0.2967998326709893,0.3386380458919319,2009,94,8.3,244407,0.33,0.508,0.153,0.0069999999999999,0.001,4.650375939849624,0.6975197927887722,5184351.11,5115425.313890227
0.0018459915611814346,0.0010395010395010396,0.0011657559198542805,0.2058823529411765,0.3894582723279648,0.3386380458919319,2019,113,8.3,233923,0.352,0.473,0.146,0.017,0.012,4.348480463096961,0.39051374408078593,4903923.08,4895693.169141585
0.00026371308016877635,0.0004455004455004455,0.00036429872495446266,0.1685740444037537,0.2967998326709893,0.3386380458919319,2018,110,8.3,230003,0.342,0.474,0.1689999999999999,0.013,0.003,4.310356200527704,0.8691788930351421,4564611.43,4818037.783554586
0.002109704641350211,0.0008910008910008909,0.0005828779599271403,0.09544518196383611,0.004392386530014641,0.007772020725388601,2003,110,8.6,60084,0.436,0.422,0.133,0.008,0.002,4.548275862068966,0.9742547210353888,1425563.51,1367808.0950994445
0.0005274261603375527,0.0019305019305019305,0.0008743169398907104,0.187685969329366,0.17151223593390502,0.015729089563286454,2015,85,8.4,111544,0.38,0.469,0.139,0.009,0.002,4.10901938746839,0.7593046682301106,2357855.86,2393040.996831859
0.00026371308016877635,0.0007425007425007424,0.00029143897996357013,0.2362096589608606,0.006065676636686885,0.34400444115470025,2019,139,8.2,957503,0.322,0.49,0.166,0.018,0.003,4.535402697594947,0.8852033893370427,15994306.64,19759882.34074655
0.0031645569620253164,0.002079002079002079,0.002987249544626594,0.15369649805447472,0.07843547375026146,0.06254626202812731,1996,95,8.2,431558,0.307,0.489,0.191,0.011,0.002,4.398329702251271,0.6558721699017744,8198544.46,8952219.127128346
0.0005274261603375527,0.0008910008910008909,0.0004371584699453552,0.1280613412680247,0.031583350763438614,0.0307179866765359,2014,124,8.3,187181,0.344,0.49,0.153,0.011,0.002,3.9467855213398164,0.9232339566607632,4084017.53,3971136.555509141
0.0013185654008438818,0.001782001782001782,0.0034972677595628415,0.1714351110093843,0.07843547375026146,0.06254626202812731,1992,96,8.2,406315,0.311,0.475,0.2019999999999999,0.01,0.002,3.867836018764022,0.9423552076372181,7861507.54,8412981.711357111
0.0010548523206751054,0.0013365013365013365,0.0008743169398907104,0.2509727626459144,0.2967998326709893,0.3386380458919319,2008,95,8.2,597584,0.312,0.504,0.172,0.01,0.002,4.647569803516029,0.24843342375073382,12369164.9,12361449.2498758
0.00026371308016877635,0.0001485001485001485,0.00036429872495446266,0.2944609750514992,0.10771805061702573,0.12546262028127314,1937,91,8.6,30919,0.412,0.476,0.104,0.006,0.001,4.674005681818182,0.501659937382448,734760.84,737738.6881602447
0.002109704641350211,0.002079002079002079,0.001092896174863388,0.21011673151750973,0.2967998326709893,0.45947446336047376,1995,141,8.3,162096,0.3229999999999999,0.501,0.165,0.009,0.002,4.068023833167826,0.9928320025992943,3423814.58,3424396.250146427
0.0005274261603375527,0.000297000297000297,0.0004371584699453552,0.0904097047379263,0.10771805061702573,0.12546262028127314,1993,90,8.8,24620,0.499,0.391,0.099,0.008,0.003,4.363939105613701,0.8070098560778386,589682.18,621204.5447709257
0.0005274261603375527,0.0013365013365013365,0.0007285974499089253,0.2944609750514992,0.2967998326709893,0.3386380458919319,2012,86,8.5,68552,0.397,0.4579999999999999,0.13,0.012,0.003,4.338948956499874,0.9987421095861411,1599481.6,1482590.478309112
0.0031645569620253164,0.0007425007425007424,0.0011657559198542805,0.2140077821011673,0.2967998326709893,0.3386380458919319,1961,79,8.5,66750,0.41,0.451,0.133,0.005,0.001,4.519607843137255,0.9928195800242475,1495897.14,1492059.1427373893
0.0015822784810126582,0.0007425007425007425,0.001238615664845173,0.2509727626459144,0.2967998326709893,0.4455958549222798,2005,115,8.2,313477,0.307,0.501,0.182,0.009,0.001,3.8306878306878307,0.9980516149544506,6555395.65,6536850.584662104
0.0023734177215189874,0.002673002673002673,0.0029143897996357013,0.15369649805447472,0.07843547375026146,0.06254626202812731,1983,105,8.2,153116,0.298,0.509,0.182,0.009,0.002,4.486666666666666,0.9060867718039878,3077744.82,3226459.353155628
0.0015822784810126582,0.002673002673002673,0.0016029143897996357,0.2058823529411765,0.07843547375026146,0.20170244263508513,2001,99,8.2,150103,0.336,0.471,0.166,0.021,0.0069999999999999,4.56551724137931,0.85632377274841,3536112.1,3173443.1535432194
0.0007911392405063291,0.0013365013365013365,0.0008014571948998178,0.187685969329366,0.2967998326709893,0.3386380458919319,2007,87,8.4,83682,0.395,0.446,0.146,0.01,0.003,4.70609756097561,0.976155363492474,1853856.94,1815549.8042007864
0.0005274261603375527,0.0001485001485001485,0.0005100182149362477,0.32078278782330055,0.2967998326709893,0.37694300518134716,2013,115,8.6,49153,0.415,0.476,0.1,0.0069999999999999,0.002,4.52001906577693,0.9917758538359652,1211059.08,1098881.5918056848
0.0015822784810126582,0.000594000594000594,0.0007285974499089253,0.187685969329366,0.2967998326709893,0.3386380458919319,2006,91,8.2,248234,0.291,0.529,0.1689999999999999,0.009,0.001,3.7037037037037037,0.9335334294502059,4786641.98,5202375.946958363
0.002109704641350211,0.002376002376002376,0.001238615664845173,0.187685969329366,0.4942480652583141,0.4091413767579571,2018,97,8.2,238906,0.3229999999999999,0.496,0.165,0.013,0.003,4.1528043207312,0.8942402497500416,5064069.38,4995290.498642507
0.00026371308016877635,0.0004455004455004455,0.0004371584699453552,0.2253376058594644,0.06776824932022589,0.07050333086602517,2002,75,8.2,225547,0.331,0.467,0.1889999999999999,0.012,0.002,3.9879663056558363,0.9641237026718763,4897446.0,4748671.731963422
0.0023734177215189874,0.002673002673002673,0.0028415300546448087,0.2623025864042115,0.07843547375026146,0.06254626202812731,1985,101,8.2,123917,0.291,0.52,0.18,0.0069999999999999,0.002,4.077826086956522,0.9354304431585142,2723973.93,2626805.755494998
0.00026371308016877635,0.0001485001485001485,0.00036429872495446266,0.2944609750514992,0.02300773896674336,0.134159881569208,1995,109,8.7,22614,0.467,0.434,0.09,0.0069999999999999,0.002,4.643983402489627,0.9698039837558561,567479.35,579192.7998971067
0.0005274261603375527,0.0007425007425007424,0.0011657559198542805,0.36999313344014645,0.2967998326709893,0.365099925980755,2019,109,8.4,77781,0.38,0.46,0.146,0.012,0.003,4.331488114620645,0.8903193919267574,1773173.8,1678935.985329663
0.0029008438818565402,0.0037125037125037125,0.0017486338797814208,0.4663538567177844,0.06776824932022589,0.07050333086602517,1962,96,8.8,33985,0.503,0.417,0.073,0.005,0.002,4.282201405152225,0.25614101941811035,858969.67,806464.6987725912
0.00026371308016877635,0.0001485001485001485,0.00029143897996357013,0.1255436026550698,0.06776824932022589,0.07050333086602517,2017,96,8.2,199633,0.331,0.475,0.161,0.024,0.009,4.669687964338782,0.7476374708773217,4329516.49,4203989.141196756
0.0010548523206751054,0.0013365013365013365,0.0009471766848816029,0.1797894254978256,0.17151223593390502,0.3386380458919319,2007,121,8.2,197205,0.318,0.484,0.175,0.018,0.005,4.169540229885057,0.4734862438403862,4103067.26,4150237.541345944
0.00026371308016877635,0.001188001188001188,0.0005100182149362477,0.33314259555962467,0.08742940807362476,0.10732790525536638,2014,105,8.4,73960,0.35,0.498,0.142,0.009,0.001,4.22481151473612,0.8052105258192872,1649033.21,1611082.403542704
0.002109704641350211,0.0004455004455004455,0.0009471766848816029,0.2140077821011673,0.10771805061702573,0.12546262028127314,2015,96,8.3,59462,0.384,0.434,0.157,0.016,0.008,4.3433014354066986,0.4633803041931435,1376691.97,1354977.002458914
0.002109704641350211,0.001188001188001188,0.0008014571948998178,0.3626688029297322,0.07885379627692951,0.06865284974093264,1990,108,8.4,75037,0.3279999999999999,0.54,0.124,0.006,0.001,4.159548447789276,0.9990522518006818,1688963.03,1644011.052617208
0.0031645569620253164,0.0044550044550044545,0.0024043715846994535,0.1586175326161593,0.07843547375026146,0.06254626202812731,1995,106,8.2,103489,0.311,0.476,0.198,0.013,0.002,4.23585726718886,0.8711417387641622,2209376.2,2213013.4919178765
0.0015822784810126582,0.0025245025245025244,0.002622950819672131,0.161020828564889,0.07843547375026146,0.06254626202812731,2001,113,8.1,434699,0.335,0.431,0.209,0.022,0.003,4.362130177514793,0.958252890526726,8493881.19,9015374.495191088
0.0005274261603375527,0.0004455004455004455,0.00036429872495446266,0.17521171892881665,0.02300773896674336,0.134159881569208,2023,130,8.1,413113,0.31,0.455,0.207,0.022,0.006,4.174314666666667,0.6542766999429579,7625479.82,8598904.79477392
0.0013185654008438818,0.003564003564003564,0.0024043715846994535,0.2058823529411765,0.07843547375026146,0.18800888230940044,1997,90,8.3,57106,0.34,0.48,0.159,0.017,0.004,4.730412805391744,0.3832294700430795,1365465.46,1236398.3878941366
0.0026371308016877636,0.0013365013365013365,0.0011657559198542805,0.187685969329366,0.2967998326709893,0.3386380458919319,2012,93,8.2,177367,0.319,0.492,0.175,0.011,0.002,3.992449981124953,0.1416062508892224,3595826.51,3762731.8775129146
0.0013185654008438818,0.002079002079002079,0.0036429872495446266,0.2219043259327077,0.07843547375026146,0.06254626202812731,1991,101,8.2,354136,0.307,0.476,0.205,0.011,0.002,4.242485783915516,0.6461380896597912,7692298.43,7332041.212493039
0.000791139240506329,0.000297000297000297,0.00036429872495446266,0.187685969329366,0.38422924074461406,0.19411547002220578,2018,83,8.3,99067,0.34,0.495,0.157,0.0069999999999999,0.002,4.318380743982495,0.9643750494265602,2266200.87,2140251.213306574
0.00026371308016877635,0.0004455004455004455,0.0005100182149362477,0.0904097047379263,0.038485672453461614,0.03830495928941525,2017,97,8.4,69450,0.352,0.496,0.141,0.01,0.002,4.670440251572327,0.9021775225810396,1497027.83,1532035.2620314483
0.00026371308016877635,0.000297000297000297,0.00036429872495446266,0.2944609750514992,0.006065676636686885,0.34400444115470025,2012,125,8.4,69010,0.387,0.457,0.138,0.0139999999999999,0.004,4.1695612431444244,0.44251046651056253,1549711.33,1539513.761806801
0.0005274261603375527,0.0010395010395010396,0.001238615664845173,0.2509727626459144,0.2967998326709893,0.3386380458919319,2011,91,8.1,458603,0.271,0.512,0.2019999999999999,0.012,0.002,4.27151051625239,0.5247710245697962,9660580.22,9488200.21649139
0.0023734177215189874,0.0016335016335016334,0.002987249544626594,0.16319523918516823,0.07843547375026146,0.06273131014063657,1995,82,8.1,250975,0.3279999999999999,0.445,0.2,0.022,0.005,3.639759249424677,0.29573037449700873,5158083.2,5262780.542863651
0.0018459915611814346,0.001188001188001188,0.0014571948998178506,0.187685969329366,0.4434218782681447,0.3404885270170244,2014,99,8.1,446422,0.295,0.492,0.1969999999999999,0.0139999999999999,0.002,3.6252927400468384,0.6853408916562957,9380033.47,9264190.18351395
0.003691983122362869,0.0025245025245025244,0.0044444444444444444,0.1714351110093843,0.07843547375026146,0.06254626202812731,1992,98,8.1,236085,0.31,0.469,0.206,0.013,0.002,3.955684007707129,0.7462974382137073,5257942.95,4943627.441385982
0.0007911392405063291,0.000594000594000594,0.0005828779599271403,0.2944609750514992,0.06776824932022589,0.07050333086602517,2009,125,8.3,89434,0.321,0.507,0.161,0.01,0.002,4.495449581361485,0.6187724886828009,2048636.88,1941825.8062616945
0.00026371308016877635,0.0001485001485001485,0.0010200364298724954,0.2944609750514992,0.20037649027400123,0.37786824574389344,2015,124,8.2,140189,0.337,0.4579999999999999,0.178,0.021,0.006,4.511565538048944,0.9947765736208111,2829147.38,2963753.20835033
0.00026371308016877635,0.000594000594000594,0.0007285974499089253,0.0904097047379263,0.20853377954402844,0.46872686898593635,2007,90,8.2,139898,0.33,0.474,0.179,0.0139999999999999,0.002,4.150187734668336,0.9387336584823475,2839568.78,2977835.4515076233
0.0010548523206751054,0.000297000297000297,0.0022586520947176685,0.1714351110093843,0.1861535243672872,0.18800888230940044,1993,96,8.1,175568,0.273,0.506,0.21,0.01,0.001,3.989945538332635,0.7929886595832386,3842954.86,3693632.415639433
0.0007911392405063291,0.0008910008910008909,0.0005828779599271403,0.3626688029297322,0.109600501987032,0.47372316802368614,1998,180,8.6,41265,0.4629999999999999,0.407,0.115,0.012,0.003,4.588751625487646,0.980964767602669,973669.0,963451.407176831
0.000791139240506329,0.0001485001485001485,0.0008743169398907104,0.15392538338292516,0.2967998326709893,0.4091413767579571,2017,108,8.1,290464,0.288,0.49,0.2019999999999999,0.018,0.002,3.8482901693100446,0.39297705804896726,6280002.4,6065884.744961558
0.0005274261603375527,0.0016335016335016334,0.0007285974499089253,0.18436713206683453,0.2967998326709893,0.3386380458919319,2013,91,8.1,280920,0.2769999999999999,0.509,0.2,0.013,0.002,4.116918844566713,0.9667074094404008,5858621.21,5852857.217572029
0.00026371308016877635,0.0001485001485001485,0.0004371584699453552,0.0904097047379263,0.031583350763438614,0.0307179866765359,2019,114,8.3,83062,0.331,0.503,0.155,0.009,0.003,4.110520722635494,0.8981827466251963,1815583.3,1831416.7000399611
0.0010548523206751054,0.0008910008910008909,0.0005100182149362477,0.187685969329366,0.2967998326709893,0.3386380458919319,2004,87,8.5,49161,0.418,0.427,0.14,0.012,0.003,4.335753176043557,0.9774762698362073,1060160.81,1110688.1074408295
0.0015822784810126582,0.00297000297000297,0.0008743169398907104,0.187685969329366,0.2967998326709893,0.3386380458919319,1992,90,8.3,81092,0.313,0.518,0.162,0.005,0.001,3.9966722129783694,0.3089196177557649,1766933.9,1758238.9880369694
0.0005274261603375527,0.0013365013365013365,0.001238615664845173,0.1586175326161593,0.07843547375026146,0.06254626202812731,2002,102,8.1,139181,0.302,0.452,0.2239999999999999,0.019,0.003,4.246666666666667,0.6505765024537524,3040774.61,2952304.9821910956
0.0005274261603375527,0.0004455004455004455,0.0005100182149362477,0.3849851224536507,0.11148295335703827,0.06476683937823835,1994,108,8.9,26845,0.52,0.3939999999999999,0.078,0.006,0.002,3.9801783944499505,0.9643943288180998,674276.13,654379.9334763521
0.00026371308016877635,0.0004455004455004455,0.0006557377049180328,0.3626688029297322,0.2967998326709893,0.344559585492228,1961,115,8.1,240503,0.293,0.477,0.21,0.018,0.003,3.8369492879009717,0.7875491598179243,5181329.44,5026555.45148891
0.00026371308016877635,0.0001485001485001485,0.0005828779599271403,0.15495536736095217,0.2967998326709893,0.3386380458919319,1992,100,8.2,118514,0.29,0.53,0.171,0.008,0.001,4.26742301458671,0.9877303998369028,2489925.7,2528925.873640786
0.0005274261603375527,0.0004455004455004455,0.00036429872495446266,0.0904097047379263,0.10290734156034302,0.45059215396002966,1967,155,8.8,29901,0.546,0.336,0.0969999999999999,0.016,0.006,4.031652989449004,0.9143470011221313,768618.56,753488.9387055682
0.0018459915611814346,0.001188001188001188,0.001092896174863388,0.187685969329366,0.2967998326709893,0.3386380458919319,2012,88,8.1,231049,0.285,0.516,0.186,0.011,0.002,4.305475504322766,0.43531820601320675,4891132.05,4852472.082907133
0.0031645569620253164,0.001782001782001782,0.0013114754098360656,0.0904097047379263,0.2967998326709893,0.342339008142117,1997,96,8.6,39668,0.426,0.444,0.1169999999999999,0.01,0.003,4.271529888551165,0.8439553827119595,994949.22,922953.0475735097
0.00026371308016877635,0.0001485001485001485,0.0005828779599271403,0.14259555962462805,0.10290734156034302,0.06865284974093264,2003,85,8.1,213135,0.306,0.481,0.195,0.016,0.003,4.388318584070796,0.167786403789362,4270183.87,4499911.009454619
0.0018459915611814346,0.002376002376002376,0.0009471766848816029,0.187685969329366,0.2967998326709893,0.43615840118430793,2006,117,8.1,203358,0.297,0.489,0.2,0.012,0.002,4.310694769711163,0.9595402886778464,4211591.87,4278632.256052502
0.0005274261603375527,0.000594000594000594,0.00036429872495446266,0.2944609750514992,0.03702154361012341,0.04330125832716506,2016,93,8.4,56989,0.367,0.481,0.14,0.009,0.002,4.424959216965743,0.9986294409942792,1316437.41,1277126.069757698
0.0005274261603375527,0.0004455004455004455,0.00036429872495446266,0.12062256809338522,0.10771805061702573,0.12546262028127314,2023,118,8.0,595069,0.317,0.434,0.193,0.04,0.016,4.211387509006105,0.999904696591306,11979150.4,12319914.668597711
0.00026371308016877635,0.000297000297000297,0.0004371584699453552,0.41485465781643394,0.32189918427107295,0.3386380458919319,1998,110,8.4,55745,0.418,0.417,0.139,0.019,0.0069999999999999,4.404934687953556,0.9965381999634186,1407453.48,1238602.7942122768
0.0013185654008438818,0.000891000891000891,0.0008014571948998178,0.0904097047379263,0.10771805061702573,0.12546262028127314,1993,112,8.4,31072,0.3339999999999999,0.529,0.13,0.006,0.001,4.16457765667575,0.9824006744335025,753322.09,751616.5638615192
0.002109704641350211,0.0029700029700029697,0.002987249544626594,0.232318608377203,0.07843547375026146,0.06254626202812731,1996,89,8.0,393039,0.276,0.485,0.221,0.015,0.002,4.1237645036527715,0.8107929333844685,8249314.71,8152671.731852861
0.0007911392405063291,0.0004455004455004455,0.0005100182149362477,0.2944609750514992,0.06776824932022589,0.07216876387860845,2006,102,8.3,70735,0.3429999999999999,0.467,0.172,0.015,0.003,4.882554161915621,0.5611595667478643,1597766.33,1550844.660959951
0.0013185654008438818,0.000891000891000891,0.0013114754098360656,0.1689173723964294,0.2967998326709893,0.3386380458919319,1992,120,8.1,176097,0.285,0.515,0.19,0.009,0.001,3.8884859474161377,0.9855535614493829,3707046.5,3726286.4805025747
0.0007911392405063291,0.0013365013365013365,0.001384335154826958,0.1690318150606546,0.3894582723279648,0.37694300518134716,2023,114,8.0,685336,0.3339999999999999,0.392,0.221,0.04,0.0139999999999999,3.983309887915778,0.8816550646239701,14661899.67,14143850.380127454
0.0018459915611814346,0.0013365013365013367,0.0007285974499089253,0.1946669718471046,0.3894582723279648,0.43153219837157664,2015,116,8.1,171124,0.286,0.498,0.1969999999999999,0.017,0.003,4.430341880341881,0.4133702402797849,3507924.16,3612552.8010693965
0.003691983122362869,0.0025245025245025244,0.0044444444444444444,0.1586175326161593,0.07843547375026146,0.06254626202812731,1991,108,8.0,302479,0.278,0.457,0.245,0.018,0.002,4.4782222222222225,0.8799911237255049,6459785.98,6286119.331810511
0.00026371308016877635,0.0007425007425007424,0.0005828779599271403,0.30167086289768824,0.06776824932022589,0.07050333086602517,2018,119,8.3,68447,0.359,0.451,0.17,0.017,0.003,4.521531100478469,0.7346925465727487,1443898.98,1505897.120305244
0.00026371308016877635,0.000297000297000297,0.0006557377049180328,0.3626688029297322,0.031583350763438614,0.0307179866765359,2009,116,8.3,68516,0.3389999999999999,0.483,0.16,0.015,0.004,4.267161410018553,0.7971730667014546,1406967.9,1506879.91655529
0.0007911392405063291,0.0001485001485001485,0.0013114754098360656,0.24685282673380637,0.2967998326709893,0.3386380458919319,1988,126,8.6,37072,0.427,0.4629999999999999,0.104,0.005,0.001,4.040106951871658,0.986604242496758,769136.93,864349.1315969466
0.0007911392405063291,0.000297000297000297,0.001092896174863388,0.4003204394598306,0.2967998326709893,0.3386380458919319,1999,112,8.3,67744,0.344,0.477,0.158,0.017,0.004,4.515845070422535,0.6262945425009501,1573300.41,1467981.7436365152
0.00026371308016877635,0.0001485001485001485,0.0004371584699453552,0.2944609750514992,0.2967998326709893,0.3386380458919319,2015,105,8.2,93723,0.305,0.504,0.175,0.0139999999999999,0.002,3.9969507546882146,0.8284576813597982,2051150.84,2016579.7739083983
0.0010548523206751054,0.000594000594000594,0.0011657559198542805,0.34664682993820095,0.3894582723279648,0.381939304219097,2008,107,8.1,154455,0.297,0.498,0.184,0.018,0.004,4.580847723704866,0.4801706172822056,3228587.87,3255860.0278454954
0.0010548523206751054,0.000891000891000891,0.0010200364298724954,0.3626688029297322,0.2967998326709893,0.41284233900814216,2009,95,8.0,437233,0.273,0.482,0.221,0.019,0.004,4.516850008730574,0.8027363889956034,8366637.24,9052428.677598173
0.00026371308016877635,0.0004455004455004455,0.00036429872495446266,0.1586175326161593,0.07885379627692951,0.11195410806809769,1980,110,8.1,148996,0.283,0.486,0.213,0.015,0.003,4.020999511639264,0.9485087441587046,3081574.02,3168834.550907393
0.0010548523206751054,0.001782001782001782,0.0004371584699453552,0.2253376058594644,0.2967998326709893,0.3386380458919319,2018,112,8.0,396561,0.286,0.4639999999999999,0.2269999999999999,0.021,0.003,4.259799651567945,0.9976541304915943,8221874.78,8238896.624333703
0.0005274261603375527,0.0013365013365013365,0.0016029143897996357,0.1586175326161593,0.3894582723279648,0.37694300518134716,1999,124,8.0,378654,0.282,0.476,0.221,0.018,0.003,3.997816593886463,0.42011098975034433,7835656.86,7863747.642924485
0.0010548523206751054,0.000594000594000594,0.0008743169398907104,0.09773403524834058,0.06776824932022589,0.07050333086602517,2001,91,8.3,63718,0.346,0.485,0.155,0.011,0.003,4.50587130108032,0.9715528160922068,1429192.54,1426118.0253710228
0.00026371308016877635,0.0004455004455004455,0.00029143897996357013,0.2253376058594644,0.2967998326709893,0.3386380458919319,2022,100,8.0,337856,0.276,0.469,0.231,0.02,0.004,3.633650952858576,0.9726971226782859,6383404.78,7034519.45337186
0.0007911392405063291,0.0004455004455004455,0.0018943533697632058,0.0904097047379263,0.2967998326709893,0.3386380458919319,2015,121,8.0,331021,0.27,0.495,0.218,0.015,0.002,4.166883116883117,0.9992439828125729,6620795.82,6889796.888935978
0.0013185654008438818,0.002673002673002673,0.0026958105646630237,0.1714351110093843,0.07843547375026146,0.06254626202812731,1993,106,8.0,174576,0.247,0.542,0.2019999999999999,0.008,0.001,3.729891304347826,0.31625081593064086,3410829.07,3685946.6103276336
0.00026371308016877635,0.000297000297000297,0.00036429872495446266,0.3128862439917601,0.3007738966743359,0.3386380458919319,2015,106,8.3,61831,0.345,0.481,0.157,0.0139999999999999,0.004,4.449038810301052,0.4209464566529535,1383518.25,1364776.487800872
0.002109704641350211,0.001188001188001188,0.0008014571948998178,0.2944609750514992,0.07885379627692951,0.06865284974093264,1987,99,8.7,30582,0.4529999999999999,0.455,0.085,0.005,0.002,4.487733644859813,0.7925985054000477,713736.14,747507.4897338784
0.00026371308016877635,0.0001485001485001485,0.0006557377049180328,0.2944609750514992,0.09265843965697552,0.3386380458919319,2022,97,8.1,129994,0.296,0.494,0.185,0.019,0.005,4.188845470692717,0.6158017871225809,2868806.24,2769750.591684132
0.0013185654008438818,0.000891000891000891,0.0008743169398907104,0.22487983520256352,0.41455762392804846,0.37694300518134716,2021,132,8.0,289605,0.2769999999999999,0.474,0.214,0.027,0.008,3.9292531434631117,0.9726358916084825,5702563.38,6030150.656953523
0.00026371308016877635,0.000594000594000594,0.0008014571948998178,0.1280613412680247,0.2967998326709893,0.3441894892672095,1994,101,8.0,278801,0.2689999999999999,0.502,0.212,0.0139999999999999,0.002,2.985955056179775,0.7878557754508346,6124727.05,5841358.956979619
0.0005274261603375527,0.0007425007425007424,0.0007285974499089253,0.17303730830853742,0.4683120686048943,0.3386380458919319,2017,103,8.0,273740,0.266,0.502,0.216,0.0139999999999999,0.002,4.538268832066344,0.36121673788118513,6000726.32,5711552.618320932
0.0005274261603375527,0.000297000297000297,0.0005100182149362477,0.32078278782330055,0.13930140138046435,0.12546262028127314,2008,96,8.2,45598,0.317,0.487,0.178,0.016,0.003,4.511484593837535,0.997091005888183,1015703.25,1033193.0960587293
0.0029008438818565402,0.0011880011880011881,0.0018214936247723133,0.2944609750514992,0.1340723697971136,0.3386380458919319,2011,80,8.2,80673,0.331,0.483,0.163,0.019,0.005,4.63502279431483,0.8548585670187923,1772424.41,1757916.8616823277
0.0013185654008438818,0.0007425007425007424,0.0005828779599271403,0.2944609750514992,0.2967998326709893,0.3386380458919319,2014,119,8.0,256929,0.304,0.45,0.212,0.026,0.008,4.3593411877855255,0.46046002984907186,5311111.71,5382202.004550165
0.0013185654008438818,0.0028215028215028215,0.0011657559198542805,0.2944609750514992,0.10290734156034302,0.47705403404885277,1960,174,8.6,33761,0.474,0.392,0.114,0.015,0.005,4.241616509028375,0.9952656052609771,799131.75,804982.4274891284
0.0005274261603375527,0.0011880011880011881,0.0014571948998178506,0.2944609750514992,0.07843547375026146,0.0649518874907476,2002,106,8.1,67327,0.295,0.495,0.187,0.019,0.004,3.9833887043189367,0.9928454247962779,1408576.39,1474426.5256147983
0.0005274261603375527,0.000594000594000594,0.0005828779599271403,0.16159304188601512,0.3894582723279648,0.3386380458919319,2005,109,8.1,120582,0.3339999999999999,0.429,0.198,0.031,0.008,4.474464579901153,0.9092716764846444,2838493.49,2562003.46122419
0.003691983122362869,0.0025245025245025244,0.0037887067395264117,0.15369649805447472,0.07843547375026146,0.5952997779422651,1994,126,8.0,138907,0.267,0.507,0.208,0.015,0.003,4.029009304871374,0.8765602968134617,3074872.88,2951513.946256934
0.0015822784810126582,0.0004455004455004455,0.0013114754098360656,0.1255436026550698,0.07843547375026146,0.06254626202812731,1988,96,8.2,44336,0.337,0.4539999999999999,0.192,0.016,0.002,4.171198388721048,0.6665942932264407,991031.51,1036537.965669815
0.00026371308016877635,0.0001485001485001485,0.0005100182149362477,0.37262531471732663,0.004392386530014641,0.007772020725388601,2021,14,8.7,29441,0.534,0.331,0.107,0.019,0.008,4.752278376139188,0.2865000005199703,656867.8,713151.1255258461
0.0007911392405063291,0.000297000297000297,0.0006557377049180328,0.0904097047379263,0.10144321271700482,0.12546262028127314,1994,87,8.0,136287,0.238,0.521,0.225,0.0139999999999999,0.002,3.7191413237924866,0.9566990538977029,3042637.01,2909428.1966215833
0.00026371308016877635,0.0004455004455004455,0.0007285974499089253,0.0904097047379263,0.031583350763438614,0.0307179866765359,2007,102,8.2,78054,0.31,0.514,0.162,0.011,0.002,4.424142480211081,0.8138518710947441,1610704.12,1720591.9710703683
0.0007911392405063291,0.0007425007425007424,0.0005100182149362477,0.38429846646829935,0.11817611378372725,0.41043671354552186,1988,142,9.1,20744,0.625,0.305,0.061,0.006,0.003,4.846283783783784,0.9622637749883796,505618.2,537818.9883988211
0.00026371308016877635,0.000297000297000297,0.00036429872495446266,0.3354314488441291,0.3112319598410374,0.4455958549222798,2010,123,8.4,46743,0.3779999999999999,0.455,0.152,0.012,0.003,3.9774520856820743,0.9553798521597573,1036290.9,1055001.009786176
0.0005274261603375527,0.000297000297000297,0.00029143897996357013,0.1586175326161593,0.10771805061702573,0.12546262028127314,2015,104,7.9,1031068,0.289,0.424,0.2289999999999999,0.0409999999999999,0.017,4.455729166666667,0.9931630355478009,20048780.3,21256871.36010979
0.0005274261603375527,0.000594000594000594,0.00036429872495446266,0.30441748683909364,0.10771805061702573,0.12583271650629166,2011,94,8.1,59423,0.298,0.496,0.179,0.019,0.008,4.301587301587301,0.7756083465141178,1223322.26,1325720.6713840442
0.0007911392405063291,0.0004455004455004455,0.0008743169398907104,0.0904097047379263,0.10771805061702573,0.1260177646188009,2010,91,7.9,666816,0.2319999999999999,0.496,0.245,0.022,0.005,3.7244712990936555,0.6231377567080673,12921419.23,13793902.851571767
0.0005274261603375527,0.0007425007425007425,0.0008743169398907104,0.1586175326161593,0.02300773896674336,0.12546262028127314,2000,94,8.2,30852,0.313,0.514,0.159,0.011,0.003,4.187103594080338,0.6996323372391603,739425.73,754221.9404660015
